rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count
3.5,★★★½,2016-02-24,"★★★½ Watched by FredM 24 Feb 2016
While waiting for a Belgian distributor for the Witch (my activity stream is flooded with exciting reviews) we went to the movies with our two boys to watch Zootopia (or Zootropolis how it's called here), which is to the contrary released here early comparing to the rest of Europe/the world. A small consolation, but a surprisingly decent Disney feature.
A rabbit has a dream. Not becoming a carrot saleswoman, but a police officer. The first rabbit as a cop. After… more
17 likes",90,en,watched fredm feb waiting belgian distributor witch activity stream flooded exciting review went movie two boy watch zootopia zootropolis called contrary released early comparing rest europe world small consolation surprisingly decent disney feature rabbit dream becoming carrot saleswoman police officer first rabbit cop like,2016-02,44
3.5,★★★½,2016-02-23,"★★★½
Watched by ANTONIASWAY 23 Feb 2016
chouette moment de divertissement
No likes yet",14,en,watched antoniasway feb chouette moment de divertissement like yet,2016-02,9
4.0,★★★★,2016-02-22,"★★★★ Watched by Erika 22 Feb 2016
5
Disney's Zootopia is a real treat. I was incredibly disappointed with Disney's previous movies Frozen and Big Hero 6, they just felt average and they didn't stick with me at all. But that's not the case with Zootopia, this movie was a ton of fun. Disney’s previous two movies used tragedies as important plot points or even as plot devices. Zootopias emotional core is used to show character development and to get its surprisingly mature messages across. The emotion in this movie is effective and never feels forced. Zootopia is a fast, fun, funny, beautiful and mature animated film which is Disney’s best film in years.
40 likes",116,en,watched erika feb disney zootopia real treat incredibly disappointed disney previous movie frozen big hero felt average stick case zootopia movie ton fun disney previous two movie used tragedy important plot point even plot device zootopias emotional core used show character development get surprisingly mature message across emotion movie effective never feel forced zootopia fast fun funny beautiful mature animated film disney best film year like,2016-02,66
3.5,★★★½,2016-02-24,"★★★½ Watched by Filip Boratyn 24 Feb 2016
Its didacticism could be toned down a notch, but the inventiveness of the world building is great. Worth seeing for the best sloth gag ever and the funniest Godfather parody I've seen (they're always crap).
2 likes",45,en,watched filip boratyn feb didacticism could toned notch inventiveness world building great worth seeing best sloth gag ever funniest godfather parody seen always crap like,2016-02,25
4.0,★★★★,2016-02-22,"★★★★
Watched by Daryl : Part One 22 Feb 2016
3
From the creators of Tangled, Bolt and Wreck-It Ralph, Disney delivers a vibrant wonderland of anthropomorphic animals in a contemporary style that tackles prejudice, celebrates the differences in everybody and does so with wit and heart. Zootropolis is in no way preachy or thematically ham-fisted but instead utilizes a colourful array of likeable characters and a strong narrative to educate and entertain all ages.
As an all-encompasing, family animation, the visual gags and in-jokes come thick and fast with a… more
16 likes",94,en,watched daryl part one feb creator tangled bolt wreck ralph disney delivers vibrant wonderland anthropomorphic animal contemporary style tackle prejudice celebrates difference everybody wit heart zootropolis way preachy thematically ham fisted instead utilizes colourful array likeable character strong narrative educate entertain age encompasing family animation visual gag joke come thick fast like,2016-02,52
4.0,★★★★,2016-02-26,"★★★★
Watched by Rye 26 Feb 2016
When a film containing social commentary (obviously, even) could be enjoyable towards many ages without not only avoiding being codescending but also without reducing the themes of that commentary, you know that it does a lot of things right. It's still flawed, though: predictable plotline that had been done a lot of times and could have done more with a more exciting soundtrack, but overall it's still very enjoyable.
Full review coming soon.
1 like",82,en,watched rye feb film containing social commentary obviously even could enjoyable towards many age without avoiding codescending also without reducing theme commentary know lot thing right still flawed though predictable plotline done lot time could done exciting soundtrack overall still enjoyable full review coming soon like,2016-02,46
3.5,★★★½,2016-02-27,"★★★½
Watched by Ash 27 Feb 2016
I'm sure that if Marlon Brando was alive today he'd be rather pleased with the fact that this movie gave him an artic shrew as his fursona.
2 likes",36,en,watched ash feb sure marlon brando alive today rather pleased fact movie gave artic shrew fursona like,2016-02,17
4.0,★★★★,2016-02-26,"★★★★
Watched by Sergejs Timonins 26 Feb 2016
Original, funny, witty, amazingly detailed and and with female lead, this buddy-comedy / crime mystery (I am not kidding) could work by concept alone, but, thankfully, is much, much more than that.
I am almost completely cold/indifferent to modern CGI animation (with the exception of Pixar, and, khm, it seems not for long), but Walt Disney Animation Studios, with the guidance of John Lasseter, greatly impresses me for the 2nd time (the first was ""Big Hero 6"", as I am… more
4 likes",91,en,watched sergejs timonins feb original funny witty amazingly detailed female lead buddy comedy crime mystery kidding could work concept alone thankfully much much almost completely cold indifferent modern cgi animation exception pixar khm seems long walt disney animation studio guidance john lasseter greatly impress nd time first big hero like,2016-02,50
4.0,★★★★,2016-02-27,"★★★★
Watched by martin 27 Feb 2016
it was funny,cute, great moments,good animation.
1 like",15,en,watched martin feb funny cute great moment good animation like,2016-02,10
4.0,★★★★,2016-02-27,"★★★★
Watched by Daniel Kuritskiy 27 Feb 2016
Zootopia continues Disney's successful streak of great animated features. It has charming lead characters, gorgeous animation, incredible world-building and some very funny jokes. But the most surprising aspect of the film is its effective exploration of such complex themes like racism and prejudice towards others, without feeling preachy and heavy-handed, and instead is used effectively to drive the story forward. Another win for Disney!
18 likes",74,en,watched daniel kuritskiy feb zootopia continues disney successful streak great animated feature charming lead character gorgeous animation incredible world building funny joke surprising aspect film effective exploration complex theme like racism prejudice towards others without feeling preachy heavy handed instead used effectively drive story forward another win disney like,2016-02,49
4.0,★★★★,2016-02-27,"★★★★ Watched by JM 27 Feb 2016
Como los animales: La película.
3 likes",14,en,watched jm feb como los animales la pel cula like,2016-02,10
4.5,★★★★½,2016-02-27,"★★★★½
Watched by Njabs Phungula 27 Feb 2016
2
The film's referential nature is something I would expect from Dreamworks but, surprisingly, it works well here. Zootropolis has so much going on but it manages to tie everything together with no difficulty. The film is examines racism in a way that is accessible to kids (I sincerely hope that the younger ones will be able to make the connection). In typical Disney fashion, the film has a lot of heart but is also extremely hilarious. I loved the voice cast, the score, and the overall fun nature of the film. I only wish they'd done away with Gazelle's (Shakira) big number at the end.
5 likes",116,en,watched njabs phungula feb film referential nature something would expect dreamworks surprisingly work well zootropolis much going manages tie everything together difficulty film examines racism way accessible kid sincerely hope younger one able make connection typical disney fashion film lot heart also extremely hilarious loved voice cast score overall fun nature film wish done away gazelle shakira big number end like,2016-02,61
4.5,★★★★½,2016-02-28,"★★★★½
Watched by NickyD316 28 Feb 2016
Zootopia is the grand slam in the recent string of home runs by Disney Animation Studios. It's got gorgeous animation, memorable characters, inspired humor, and a surprisingly mature story. A fantastic family film in every sense of the word.
66 likes",48,en,watched nickyd feb zootopia grand slam recent string home run disney animation studio got gorgeous animation memorable character inspired humor surprisingly mature story fantastic family film every sense word like,2016-02,30
3.0,★★★,2016-02-23,"★★★ Watched by iguanomayor 23 Feb 2016
(en proceso su texto)
No likes yet",14,en,watched iguanomayor feb en proceso su texto like yet,2016-02,9
4.0,★★★★,2016-02-26,"★★★★
Watched by Kai Sheng Ng 26 Feb 2016
Major aww-fest. Really liked it. Starts a little slow but once it picks up the pace it never really slow down until the end. Also, although i can't remember the score really well, I did recognized Michael Giacchino from a mile away.
1 like",53,en,watched kai sheng ng feb major aww fest really liked start little slow pick pace never really slow end also although remember score really well recognized michael giacchino mile away like,2016-02,31
4.0,★★★★,2016-02-28,"★★★★
Watched by Peter Valerio 28 Feb 2016
Well made, funny, and has a few things for kids to chew on...
First theme: It doesn't matter what you look like. You can do anything, if you are willing to work for it. A bunny breaks down social barriers to become a cop.
Second theme: Everybody is a little bit racist, but if we try we can rise above that. Even bunnies.
Third theme: Demonizing an entire group of people to secure your station is a dick move.
13 likes",89,en,watched peter valerio feb well made funny thing kid chew first theme matter look like anything willing work bunny break social barrier become cop second theme everybody little bit racist try rise even bunny third theme demonizing entire group people secure station dick move like,2016-02,45
3.0,★★★,2016-02-25,"★★★ Watched by Adam Kuhn 25 Feb 2016
Disney's success seems to always be cyclical, for whatever reason, seeing golden eras, then slumps, only to be revived by more golden eras. It could be argued that Disney Animation Studios, after seeing a once such Golden Era in the early 90s with such films as The Little Mermaid, Beauty and the Beast, Aladdin and The Lion King, saw itself on the decline in the age of Pixar. However, I believe Disney is in the heart of a comeback after… more
1 like",91,en,watched adam kuhn feb disney success seems always cyclical whatever reason seeing golden era slump revived golden era could argued disney animation studio seeing golden era early film little mermaid beauty beast aladdin lion king saw decline age pixar however believe disney heart comeback like,2016-02,45
